Basin.id,Basin.type,Basin.flowgroup,Basin.lon,Basin.lat,Sampling.date,Pupae.abund,Pupae.pres,Treatment.status,Methoprene.fail,Rainfall,pH,Temp.C,Cond,DO,Sal
40,separated,DonaldBanta,-87.954972,42.08276,7/16/21,0,0,treated,0,0.04,7.17,20.7,0.13,0.26,0
41,separated,DonaldBanta,-87.955073,42.081956,7/16/21,0,0,treated,0,0.04,7.25,21,0.11,0.27,0
43,separated,MinerEvanstonRammer,-87.95384,42.082057,7/16/21,0,0,treated,0,0.04,6.15,21.5,0.216,0.33,0
44,separated,MinerEvanstonRammer,-87.953765,42.082044,7/16/21,0,0,treated,0,0.04,7.14,21.8,0.059,0.11,0
45,separated,MinerEvanstonRammer,-87.953832,42.083042,7/16/21,0,0,treated,0,0.04,6.82,21,0.077,0.29,0
46,separated,MinerEvanstonRammer,-87.953746,42.083024,7/16/21,0,0,treated,0,0.04,6.76,21.6,0.078,0.23,0
48,separated,MinerEvanstonRammer,-87.954381,42.084463,7/16/21,0,0,treated,0,0.04,6.6,22,0.138,0.31,0
49,separated,MinerEvanstonRammer,-87.953833,42.084031,7/16/21,0,0,treated,0,0.04,6.61,21.7,0.096,0.28,0
50,separated,MinerEvanstonRammer,-87.953712,42.084027,7/16/21,0,0,treated,0,0.04,6.97,21.5,0.041,0.2,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,7/16/21,0,0,treated,0,0.04,6.82,21.2,0.091,0.33,0
57,separated,MinerEvanstonRammer,-87.952664,42.083969,7/16/21,5,1,treated,0,0.04,6.58,20.5,0.1,0.25,0
58,separated,DonaldBanta,-87.957397,42.082795,7/16/21,9,1,treated,0,0.04,6.85,20.9,0.143,0.21,0
61,combined,Stratford,-87.96229318,42.08061185,7/16/21,NA,NA,treated,0,0.04,NA,NA,NA,NA,NA
62,combined,Stratford,-87.9622283,42.08059342,7/16/21,0,0,treated,0,0.04,8.58,19.5,0.28,1.76,0.01
63,combined,Stratford,-87.96231902,42.07995083,7/16/21,NA,NA,treated,0,0.04,NA,NA,NA,NA,NA
64,combined,Stratford,-87.96222278,42.07996232,7/16/21,0,0,treated,0,0.04,7.73,19.7,0,0.04,0
65,combined,Stratford,-87.9623084,42.0791431,7/16/21,0,0,treated,0,0.04,7.15,20.7,0.182,0.888,0.05
66,combined,Stratford,-87.96220848,42.07914033,7/16/21,5,1,treated,0,0.04,7.2,21.2,0.08,0.2,0
67,combined,Gibbons,-87.96121885,42.07906305,7/16/21,0,0,treated,0,0.04,6.89,21.3,0.032,0.17,0
69,combined,Stratford,-87.96231615,42.0790679,7/16/21,0,0,treated,0,0.04,7.06,20.9,0.044,0.16,0
71,combined,Gibbons,-87.96118708,42.07722598,7/16/21,0,0,treated,0,0.04,6.27,19.8,0.056,0.18,0
72,combined,Gibbons,-87.96116213,42.0793045,7/16/21,0,0,treated,0,0.04,6.58,21.4,0.064,0.23,0
73,combined,Stratford,-87.96217608,42.07733793,7/16/21,0,0,treated,0,0.04,6.31,21.1,0.099,0.27,0
78,combined,Gibbons,-87.96109237,42.07638237,7/16/21,0,0,treated,0,0.04,6.26,22.4,0.047,0.21,0
79,combined,Gibbons,-87.96120367,42.07570793,7/16/21,0,0,treated,0,0.04,6.06,22,0.12,0.31,0
80,combined,Gibbons,-87.96107445,42.07569713,7/16/21,0,0,treated,0,0.04,6.38,22,0.034,0.16,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,7/16/21,0,0,treated,0,0.04,5.86,20.6,0.088,0.16,0
83,combined,MayfairCarlyle,-87.96585632,42.07762897,7/16/21,1,1,treated,0,0.04,6,21.8,0.042,0.19,0
84,combined,MayfairCarlyle,-87.96835267,42.07911363,7/16/21,0,0,treated,0,0.04,6.09,21.5,0.04,0.18,0
85,combined,MayfairCarlyle,-87.96847103,42.07911247,7/16/21,0,0,treated,0,0.04,5.98,21.3,0.104,0.27,0
86,combined,MayfairCarlyle,-87.96844195,42.08003452,7/16/21,0,0,treated,0,0.04,6.22,21,0.045,0.23,0
88,combined,MayfairCarlyle,-87.96706973,42.079124,7/16/21,0,0,treated,0,0.04,5.91,20.5,0.108,0.27,0
90,combined,MayfairCarlyle,-87.96715035,42.07909997,7/16/21,0,0,treated,0,0.04,6.31,20.6,0.055,0.16,0
31,separated,MinerEvanstonRammer,-87.957901,42.085423,7/16/21,1,1,treated,1,0.04,6.98,20.8,0.104,0.25,0
32,separated,MinerEvanstonRammer,-87.957907,42.085404,7/16/21,1,1,treated,1,0.04,6.82,20.5,0.169,0.24,0
33,separated,MinerEvanstonRammer,-87.957481,42.084462,7/16/21,12,1,treated,1,0.04,7.18,21.4,0.085,0.16,0
34,separated,MinerEvanstonRammer,-87.957248,42.084567,7/16/21,4,1,treated,1,0.04,7.43,20.8,0.055,0.16,0
36,separated,MinerEvanstonRammer,-87.956212,42.084527,7/16/21,7,1,treated,1,0.04,7.35,21.7,0.076,0.15,0
37,separated,DonaldBanta,-87.955063,42.083446,7/16/21,0,0,treated,1,0.04,7.23,20.6,0.379,0.74,0.01
39,separated,DonaldBanta,-87.955064,42.08274,7/16/21,3,1,treated,1,0.04,7.15,21.8,0.151,0.23,0
42,separated,DonaldBanta,-87.954946,42.081948,7/16/21,1,1,treated,1,0.04,7.32,21.1,0.086,0.23,0
47,separated,MinerEvanstonRammer,-87.954378,42.084479,7/16/21,14,1,treated,1,0.04,7.3,21.8,0.13,0.22,0
51,separated,MinerEvanstonRammer,-87.953743,42.084108,7/16/21,50,1,treated,1,0.04,6.66,21.2,0.07,0.17,0
52,separated,MinerEvanstonRammer,-87.952483,42.08413,7/16/21,2,1,treated,1,0.04,6.59,21.1,0.123,0.29,0
53,separated,MinerEvanstonRammer,-87.952659,42.083495,7/16/21,0,0,treated,1,0.04,6.52,21.4,0.085,0.23,0
54,separated,MinerEvanstonRammer,-87.95254,42.083501,7/16/21,0,0,treated,1,0.04,6.74,20.9,0.065,0.29,0
55,separated,MinerEvanstonRammer,-87.952665,42.081681,7/16/21,0,0,treated,1,0.04,6.8,21.2,0.072,0.27,0
60,separated,MinerEvanstonRammer,-87.954944,42.084451,7/16/21,1,1,treated,1,0.04,6.53,21.6,0.063,0.15,0
68,combined,Stratford,-87.96220773,42.07905157,7/16/21,0,0,treated,1,0.04,6.99,20.8,0.048,0.17,0
70,combined,Gibbons,-87.96128735,42.07727365,7/16/21,5,1,treated,1,0.04,6.3,21,0.074,0.21,0
74,combined,Stratford,-87.96222302,42.07735468,7/16/21,6,1,treated,1,0.04,6.46,21.5,0.057,0.19,0
75,combined,Stratford,-87.96229127,42.07726987,7/16/21,2,1,treated,1,0.04,6.5,20.8,0.163,0.55,0
76,combined,Stratford,-87.96237833,42.07733773,7/16/21,1,1,treated,1,0.04,6.31,21.5,0.148,0.35,0
77,combined,Stratford,-87.96231955,42.07737213,7/16/21,12,1,treated,1,0.04,6.63,21.8,0.047,0.16,0
82,combined,MayfairCarlyle,-87.96582388,42.0775284,7/16/21,9,1,treated,1,0.04,6.06,20.9,0.053,0.26,0
87,combined,MayfairCarlyle,-87.96832385,42.08001807,7/16/21,7,1,treated,1,0.04,6.09,21.2,0.055,0.2,0
89,combined,MayfairCarlyle,-87.96723588,42.07917337,7/16/21,0,0,treated,1,0.04,6.04,21.5,0.067,0.24,0
59,separated,MinerEvanstonRammer,-87.956346,42.084539,7/16/21,0,0,not_treated,NA,0.04,7.17,21.4,0.119,0.18,0
33,separated,MinerEvanstonRammer,-87.957481,42.084462,7/23/21,0,0,treated,0,trace,7.38,21.9,0.241,0.11,0
35,separated,MinerEvanstonRammer,-87.957257,42.084494,7/23/21,0,0,treated,0,trace,7.47,22.3,0.355,0.22,0.01
38,separated,DonaldBanta,-87.954987,42.083488,7/23/21,0,0,treated,0,trace,6.77,22.2,1.68,0.05,0.06
39,separated,DonaldBanta,-87.955064,42.08274,7/23/21,0,0,treated,0,trace,7.43,22.5,0.214,0.04,0
41,separated,DonaldBanta,-87.955073,42.081956,7/23/21,0,0,treated,0,trace,7.72,21.5,0.203,0.1,0
42,separated,DonaldBanta,-87.954946,42.081948,7/23/21,1,1,treated,0,trace,7.88,20.7,0.314,0.12,0.01
43,separated,MinerEvanstonRammer,-87.95384,42.082057,7/23/21,0,0,treated,0,trace,7.39,22.1,0.593,0.25,0.02
44,separated,MinerEvanstonRammer,-87.953765,42.082044,7/23/21,0,0,treated,0,trace,8.35,22.5,0.561,0.17,0.02
45,separated,MinerEvanstonRammer,-87.953832,42.083042,7/23/21,0,0,treated,0,trace,7.55,21.4,0.145,0.19,0
46,separated,MinerEvanstonRammer,-87.953746,42.083024,7/23/21,NA,NA,treated,0,trace,NA,NA,NA,NA,NA
55,separated,MinerEvanstonRammer,-87.952665,42.081681,7/23/21,1,1,treated,0,trace,7.44,21.4,0.222,0.32,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,7/23/21,1,1,treated,0,trace,7.1,21,0.25,0.22,0
61,combined,Stratford,-87.96229318,42.08061185,7/23/21,0,0,treated,0,trace,7.06,19.6,0.491,2.69,0.02
63,combined,Stratford,-87.96231902,42.07995083,7/23/21,NA,NA,treated,0,trace,NA,NA,NA,NA,NA
64,combined,Stratford,-87.96222278,42.07996232,7/23/21,0,0,treated,0,trace,6.66,21,0.193,0.32,0
65,combined,Stratford,-87.9623084,42.0791431,7/23/21,0,0,treated,0,trace,6.56,21.4,0.287,0.5,0.01
66,combined,Stratford,-87.96220848,42.07914033,7/23/21,2,1,treated,0,trace,6.25,21.5,0.225,0.17,0
73,combined,Stratford,-87.96217608,42.07733793,7/23/21,1,1,treated,0,trace,6.91,22.5,0.463,0.41,0.01
78,combined,Gibbons,-87.96109237,42.07638237,7/23/21,0,0,treated,0,trace,7.11,22.9,0.138,0.17,0
83,combined,MayfairCarlyle,-87.96585632,42.07762897,7/23/21,0,0,treated,0,trace,7,23,0.188,0.19,0
85,combined,MayfairCarlyle,-87.96847103,42.07911247,7/23/21,1,1,treated,0,trace,6.66,22.6,0.271,0.13,0.01
88,combined,MayfairCarlyle,-87.96706973,42.079124,7/23/21,1,1,treated,0,trace,6.96,21,0.208,0.15,0
89,combined,MayfairCarlyle,-87.96723588,42.07917337,7/23/21,0,0,treated,0,trace,6.82,21.5,0.242,0.05,0
31,separated,MinerEvanstonRammer,-87.957901,42.085423,7/23/21,1,1,treated,1,trace,7.66,21.1,0.323,0.18,0.01
32,separated,MinerEvanstonRammer,-87.957907,42.085404,7/23/21,0,0,treated,1,trace,7.96,20.1,0.312,0.25,0.01
34,separated,MinerEvanstonRammer,-87.957248,42.084567,7/23/21,4,1,treated,1,trace,7.92,21.2,0.165,0.07,0
36,separated,MinerEvanstonRammer,-87.956212,42.084527,7/23/21,5,1,treated,1,trace,7.76,21.8,0.134,0.17,0
37,separated,DonaldBanta,-87.955063,42.083446,7/23/21,1,1,treated,1,trace,7.25,21.1,0.623,0.52,0.02
40,separated,DonaldBanta,-87.954972,42.08276,7/23/21,2,1,treated,1,trace,7.48,20.8,0.209,0.17,0
47,separated,MinerEvanstonRammer,-87.954378,42.084479,7/23/21,0,0,treated,1,trace,7.55,23.6,0,0.04,0
48,separated,MinerEvanstonRammer,-87.954381,42.084463,7/23/21,1,1,treated,1,trace,6.54,21.8,0.634,0.79,0.02
49,separated,MinerEvanstonRammer,-87.953833,42.084031,7/23/21,5,1,treated,1,trace,6.62,21.8,0.202,0.17,0
50,separated,MinerEvanstonRammer,-87.953712,42.084027,7/23/21,1,1,treated,1,trace,6.87,22,0.115,0.12,0
51,separated,MinerEvanstonRammer,-87.953743,42.084108,7/23/21,1,1,treated,1,trace,7.05,21.7,0.218,0.25,0
52,separated,MinerEvanstonRammer,-87.952483,42.08413,7/23/21,2,1,treated,1,trace,7,21.1,0.301,0.15,0.01
53,separated,MinerEvanstonRammer,-87.952659,42.083495,7/23/21,3,1,treated,1,trace,6.83,21.8,0.532,0.49,0.02
54,separated,MinerEvanstonRammer,-87.95254,42.083501,7/23/21,2,1,treated,1,trace,7.26,20.7,0.197,0.24,0
57,separated,MinerEvanstonRammer,-87.952664,42.083969,7/23/21,2,1,treated,1,trace,7.01,20.2,0.284,0.16,0.01
58,separated,DonaldBanta,-87.957397,42.082795,7/23/21,4,1,treated,1,trace,6.81,21.4,1.64,0.16,0.07
60,separated,MinerEvanstonRammer,-87.954944,42.084451,7/23/21,2,1,treated,1,trace,6.49,22.4,0.705,0.39,0.02
62,combined,Stratford,-87.9622283,42.08059342,7/23/21,5,1,treated,1,trace,6.45,21,0.727,2.31,0.03
67,combined,Gibbons,-87.96121885,42.07906305,7/23/21,2,1,treated,1,trace,6.27,22.1,0,0.04,0
68,combined,Stratford,-87.96220773,42.07905157,7/23/21,1,1,treated,1,trace,6.43,20.2,0.203,0.17,0
69,combined,Stratford,-87.96231615,42.0790679,7/23/21,0,0,treated,1,trace,6.33,20.9,0.357,0.55,0.01
70,combined,Gibbons,-87.96128735,42.07727365,7/23/21,8,1,treated,1,trace,6.78,20.3,0.29,0.3,0.01
71,combined,Gibbons,-87.96118708,42.07722598,7/23/21,24,1,treated,1,trace,7.22,18.5,0.149,0.2,0
72,combined,Gibbons,-87.96116213,42.0793045,7/23/21,13,1,treated,1,trace,6.24,21.6,0.424,0.68,0.01
74,combined,Stratford,-87.96222302,42.07735468,7/23/21,1,1,treated,1,trace,6.78,22.6,0.308,0.09,0.01
75,combined,Stratford,-87.96229127,42.07726987,7/23/21,3,1,treated,1,trace,6.74,21.3,0.426,0.31,0.01
76,combined,Stratford,-87.96237833,42.07733773,7/23/21,1,1,treated,1,trace,6.31,23.3,2.1,0.25,0.1
77,combined,Stratford,-87.96231955,42.07737213,7/23/21,4,1,treated,1,trace,6.85,22.8,0.463,0.28,0.01
79,combined,Gibbons,-87.96120367,42.07570793,7/23/21,0,0,treated,1,trace,6.33,22.5,0.25,0.18,0
80,combined,Gibbons,-87.96107445,42.07569713,7/23/21,14,1,treated,1,trace,6.79,22.3,0.11,0.12,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,7/23/21,0,0,treated,1,trace,6.03,22.7,0,0.04,0
82,combined,MayfairCarlyle,-87.96582388,42.0775284,7/23/21,4,1,treated,1,trace,6.83,21.5,0.26,0.23,0.01
84,combined,MayfairCarlyle,-87.96835267,42.07911363,7/23/21,0,0,treated,1,trace,6.7,22.3,0.364,0.25,0.01
86,combined,MayfairCarlyle,-87.96844195,42.08003452,7/23/21,2,1,treated,1,trace,6.66,21,0.275,0.18,0.01
87,combined,MayfairCarlyle,-87.96832385,42.08001807,7/23/21,14,1,treated,1,trace,6.55,21,0.306,0.2,0.01
90,combined,MayfairCarlyle,-87.96715035,42.07909997,7/23/21,4,1,treated,1,trace,6.87,21.4,0.371,0.32,0.01
59,separated,MinerEvanstonRammer,-87.956346,42.084539,7/23/21,0,0,not_treated,NA,trace,7.35,21.6,0.731,0.78,0.03
31,separated,MinerEvanstonRammer,-87.957901,42.085423,7/30/21,0,0,treated,0,trace,7.91,22.4,0.12,0.18,0
32,separated,MinerEvanstonRammer,-87.957907,42.085404,7/30/21,0,0,treated,0,trace,7.63,21.5,0.116,0.18,0
34,separated,MinerEvanstonRammer,-87.957248,42.084567,7/30/21,0,0,treated,0,trace,7.86,21.5,0.063,0.19,0
35,separated,MinerEvanstonRammer,-87.957257,42.084494,7/30/21,0,0,treated,0,trace,7.56,22.3,0.145,0.24,0
36,separated,MinerEvanstonRammer,-87.956212,42.084527,7/30/21,0,0,treated,0,trace,8.32,23.3,0.084,0.11,0
37,separated,DonaldBanta,-87.955063,42.083446,7/30/21,0,0,treated,0,trace,7.91,20.8,0.533,0.68,0.02
38,separated,DonaldBanta,-87.954987,42.083488,7/30/21,0,0,treated,0,trace,6.83,23.6,1.37,0.27,0.07
39,separated,DonaldBanta,-87.955064,42.08274,7/30/21,0,0,treated,0,trace,8.04,23.9,0.148,0.17,0
40,separated,DonaldBanta,-87.954972,42.08276,7/30/21,0,0,treated,0,trace,8.3,22.2,0.117,0.18,0
41,separated,DonaldBanta,-87.955073,42.081956,7/30/21,0,0,treated,0,trace,8.94,22,0.204,0.29,0
42,separated,DonaldBanta,-87.954946,42.081948,7/30/21,0,0,treated,0,trace,8.82,22.2,0.1,0.12,0
43,separated,MinerEvanstonRammer,-87.95384,42.082057,7/30/21,0,0,treated,0,trace,7.18,22.5,0.172,0.32,0
44,separated,MinerEvanstonRammer,-87.953765,42.082044,7/30/21,0,0,treated,0,trace,6.71,22.9,0.752,0.73,0.03
46,separated,MinerEvanstonRammer,-87.953746,42.083024,7/30/21,0,0,treated,0,trace,7.91,23.1,0.013,0.22,0
47,separated,MinerEvanstonRammer,-87.954378,42.084479,7/30/21,0,0,treated,0,trace,7.93,23.2,0.211,0.2,0
48,separated,MinerEvanstonRammer,-87.954381,42.084463,7/30/21,0,0,treated,0,trace,6.46,22.8,0.732,0.134,0
49,separated,MinerEvanstonRammer,-87.953833,42.084031,7/30/21,1,1,treated,0,trace,5.92,23,0.097,0.2,0.03
50,separated,MinerEvanstonRammer,-87.953712,42.084027,7/30/21,0,0,treated,0,trace,6.85,23.3,0.41,0.19,0
52,separated,MinerEvanstonRammer,-87.952483,42.08413,7/30/21,0,0,treated,0,trace,6.12,22.2,0.22,0.33,0
53,separated,MinerEvanstonRammer,-87.952659,42.083495,7/30/21,0,0,treated,0,trace,6.3,21.7,0.129,0.22,0
54,separated,MinerEvanstonRammer,-87.95254,42.083501,7/30/21,0,0,treated,0,trace,6.76,21.9,0.053,0.11,0
55,separated,MinerEvanstonRammer,-87.952665,42.081681,7/30/21,0,0,treated,0,trace,6.41,22.2,0.112,0.19,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,7/30/21,0,0,treated,0,trace,6.45,22.9,0.127,0.23,0
60,separated,MinerEvanstonRammer,-87.954944,42.084451,7/30/21,1,1,treated,0,trace,6.7,23.8,0.218,0.19,0
61,combined,Stratford,-87.96229318,42.08061185,7/30/21,1,1,treated,0,trace,6.8,20.9,0.251,1.22,0
63,combined,Stratford,-87.96231902,42.07995083,7/30/21,0,0,treated,0,trace,6.62,18.7,0,0.05,0
64,combined,Stratford,-87.96222278,42.07996232,7/30/21,0,0,treated,0,trace,6.91,21.7,0.094,0.43,0
67,combined,Gibbons,-87.96121885,42.07906305,7/30/21,0,0,treated,0,trace,6.4,22.6,0.047,0.23,0
68,combined,Stratford,-87.96220773,42.07905157,7/30/21,1,1,treated,0,trace,6.32,21.8,0.097,0.39,0
69,combined,Stratford,-87.96231615,42.0790679,7/30/21,0,0,treated,0,trace,6.56,22,0.108,0.39,0
74,combined,Stratford,-87.96222302,42.07735468,7/30/21,0,0,treated,0,trace,6.3,23.1,0.123,0.29,0
76,combined,Stratford,-87.96237833,42.07733773,7/30/21,0,0,treated,0,trace,6.06,21.9,0.162,0.18,0
78,combined,Gibbons,-87.96109237,42.07638237,7/30/21,0,0,treated,0,trace,6.41,24.6,0.056,0.17,0
79,combined,Gibbons,-87.96120367,42.07570793,7/30/21,0,0,treated,0,trace,5.86,23.9,0.167,0.17,0
80,combined,Gibbons,-87.96107445,42.07569713,7/30/21,0,0,treated,0,trace,6.28,23.5,0.043,0.06,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,7/30/21,0,0,treated,0,trace,6.04,21.1,0,0.01,0
82,combined,MayfairCarlyle,-87.96582388,42.0775284,7/30/21,0,0,treated,0,trace,6.58,22.4,0.068,0.17,0
83,combined,MayfairCarlyle,-87.96585632,42.07762897,7/30/21,0,0,treated,0,trace,6.31,23.2,0.064,0.14,0
86,combined,MayfairCarlyle,-87.96844195,42.08003452,7/30/21,0,0,treated,0,trace,6.14,22.4,0.061,0.12,0
87,combined,MayfairCarlyle,-87.96832385,42.08001807,7/30/21,0,0,treated,0,trace,6.13,21.5,0.15,0.21,0
88,combined,MayfairCarlyle,-87.96706973,42.079124,7/30/21,0,0,treated,0,trace,5.95,21.2,0.136,0.27,0
89,combined,MayfairCarlyle,-87.96723588,42.07917337,7/30/21,0,0,treated,0,trace,6.13,22.1,0.16,0.15,0
90,combined,MayfairCarlyle,-87.96715035,42.07909997,7/30/21,0,0,treated,0,trace,6.13,21.2,0.169,0.22,0
33,separated,MinerEvanstonRammer,-87.957481,42.084462,7/30/21,2,1,treated,1,trace,7.73,23.3,0.073,0.14,0
51,separated,MinerEvanstonRammer,-87.953743,42.084108,7/30/21,2,1,treated,1,trace,5.95,22.7,0.082,0.2,0
57,separated,MinerEvanstonRammer,-87.952664,42.083969,7/30/21,2,1,treated,1,trace,6.35,20.9,0.11,0.28,0
58,separated,DonaldBanta,-87.957397,42.082795,7/30/21,10,1,treated,1,trace,6.95,21.6,0.437,0.51,0.01
62,combined,Stratford,-87.9622283,42.08059342,7/30/21,0,0,treated,1,trace,6.61,21.9,0.361,2.12,0.01
65,combined,Stratford,-87.9623084,42.0791431,7/30/21,0,0,treated,1,trace,6.84,22.9,0.089,0.46,0
66,combined,Stratford,-87.96220848,42.07914033,7/30/21,3,1,treated,1,trace,6.14,22.6,0.119,0.34,0
70,combined,Gibbons,-87.96128735,42.07727365,7/30/21,1,1,treated,1,trace,6.23,21.8,0.11,0.19,0
71,combined,Gibbons,-87.96118708,42.07722598,7/30/21,0,0,treated,1,trace,6.35,19.8,0.078,0.16,0
72,combined,Gibbons,-87.96116213,42.0793045,7/30/21,0,0,treated,1,trace,6,22.6,0.128,0.31,0
73,combined,Stratford,-87.96217608,42.07733793,7/30/21,1,1,treated,1,trace,6.25,21.7,0.131,0.34,0
75,combined,Stratford,-87.96229127,42.07726987,7/30/21,7,1,treated,1,trace,6.24,21.9,1.42,0.25,0
77,combined,Stratford,-87.96231955,42.07737213,7/30/21,0,0,treated,1,trace,6.34,23.1,0.114,0.28,0
84,combined,MayfairCarlyle,-87.96835267,42.07911363,7/30/21,1,1,treated,1,trace,6.31,23.1,0.081,0.12,0
85,combined,MayfairCarlyle,-87.96847103,42.07911247,7/30/21,1,1,treated,1,trace,6.45,22.7,0.108,0.43,0
45,separated,MinerEvanstonRammer,-87.953832,42.083042,7/30/21,NA,NA,treated,NA,trace,NA,NA,NA,NA,NA
59,separated,MinerEvanstonRammer,-87.956346,42.084539,7/30/21,0,0,not_treated,NA,trace,8.48,22.7,0.221,0.2,0
31,separated,MinerEvanstonRammer,-87.957901,42.085423,8/6/21,0,0,treated,0,0.19,8.12,21.5,0.342,0.59,0.01
32,separated,MinerEvanstonRammer,-87.957907,42.085404,8/6/21,0,0,treated,0,0.19,8.08,20.3,0.188,0.21,0
34,separated,MinerEvanstonRammer,-87.957248,42.084567,8/6/21,0,0,treated,0,0.19,8.25,21.7,0.126,0.15,0
35,separated,MinerEvanstonRammer,-87.957257,42.084494,8/6/21,0,0,treated,0,0.19,7.75,22.1,0,0.01,0
36,separated,MinerEvanstonRammer,-87.956212,42.084527,8/6/21,10,1,treated,0,0.19,7.23,22.5,0.136,0.1,0
37,separated,DonaldBanta,-87.955063,42.083446,8/6/21,0,0,treated,0,0.19,8.34,21.6,0.662,0.48,0.02
39,separated,DonaldBanta,-87.955064,42.08274,8/6/21,0,0,treated,0,0.19,8.7,23.4,0.221,0.12,0
40,separated,DonaldBanta,-87.954972,42.08276,8/6/21,0,0,treated,0,0.19,8.73,21.4,0.293,0.17,0.01
41,separated,DonaldBanta,-87.955073,42.081956,8/6/21,0,0,treated,0,0.19,9.2,22.3,0.215,0.14,0
42,separated,DonaldBanta,-87.954946,42.081948,8/6/21,0,0,treated,0,0.19,9.4,21.4,0.205,0.2,0
43,separated,MinerEvanstonRammer,-87.95384,42.082057,8/6/21,1,1,treated,0,0.19,7.21,23,0.843,0.27,0.03
44,separated,MinerEvanstonRammer,-87.953765,42.082044,8/6/21,0,0,treated,0,0.19,10.4,23.3,2.61,0.03,0.12
45,separated,MinerEvanstonRammer,-87.953832,42.083042,8/6/21,0,0,treated,0,0.19,7.6,21.6,0.16,0.22,0
46,separated,MinerEvanstonRammer,-87.953746,42.083024,8/6/21,1,1,treated,0,0.19,NA,NA,NA,NA,NA
48,separated,MinerEvanstonRammer,-87.954381,42.084463,8/6/21,2,1,treated,0,0.19,6.75,22.7,0.986,1.43,0.04
49,separated,MinerEvanstonRammer,-87.953833,42.084031,8/6/21,2,1,treated,0,0.19,6.97,22.1,0.2,0.25,0
50,separated,MinerEvanstonRammer,-87.953712,42.084027,8/6/21,0,0,treated,0,0.19,7.13,22.7,0.11,0.18,0
52,separated,MinerEvanstonRammer,-87.952483,42.08413,8/6/21,0,0,treated,0,0.19,7.24,20.9,0.352,0.34,0.01
53,separated,MinerEvanstonRammer,-87.952659,42.083495,8/6/21,0,0,treated,0,0.19,7.18,22.2,0.537,0.61,0.02
54,separated,MinerEvanstonRammer,-87.95254,42.083501,8/6/21,0,0,treated,0,0.19,7.68,21.1,0.138,0.2,0
55,separated,MinerEvanstonRammer,-87.952665,42.081681,8/6/21,0,0,treated,0,0.19,7.7,21.8,0.245,0.37,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,8/6/21,0,0,treated,0,0.19,7.86,NA,0.283,0.81,0.01
57,separated,MinerEvanstonRammer,-87.952664,42.083969,8/6/21,9,1,treated,0,0.19,7.52,20.8,0.262,0.32,0.01
61,combined,Stratford,-87.96229318,42.08061185,8/6/21,0,0,treated,0,0.19,6.68,20,0.499,1.49,0.02
62,combined,Stratford,-87.9622283,42.08059342,8/6/21,0,0,treated,0,0.19,6.27,21.2,0.666,2.64,0.02
66,combined,Stratford,-87.96220848,42.07914033,8/6/21,3,1,treated,0,0.19,6.56,21.8,0.287,0.43,0.01
67,combined,Gibbons,-87.96121885,42.07906305,8/6/21,0,0,treated,0,0.19,6.61,21.3,0.222,0.22,0
68,combined,Stratford,-87.96220773,42.07905157,8/6/21,0,0,treated,0,0.19,6.37,20.7,0.279,0.36,0.01
69,combined,Stratford,-87.96231615,42.0790679,8/6/21,1,1,treated,0,0.19,6.7,21.2,0.418,0.79,0.01
70,combined,Gibbons,-87.96128735,42.07727365,8/6/21,0,0,treated,0,0.19,7.37,20.5,0.405,0.16,0.01
71,combined,Gibbons,-87.96118708,42.07722598,8/6/21,0,0,treated,0,0.19,7.28,18.7,0.127,0.05,0
72,combined,Gibbons,-87.96116213,42.0793045,8/6/21,1,1,treated,0,0.19,6.45,22,0.388,0.49,0.01
73,combined,Stratford,-87.96217608,42.07733793,8/6/21,2,1,treated,0,0.19,7.15,22.1,0.372,0.47,0.01
74,combined,Stratford,-87.96222302,42.07735468,8/6/21,0,0,treated,0,0.19,7.17,22.7,0.286,0.29,0.01
75,combined,Stratford,-87.96229127,42.07726987,8/6/21,0,0,treated,0,0.19,7.19,21.6,0.412,0.49,0.01
76,combined,Stratford,-87.96237833,42.07733773,8/6/21,0,0,treated,0,0.19,6.69,22.5,0.017,1.96,0
77,combined,Stratford,-87.96231955,42.07737213,8/6/21,3,1,treated,0,0.19,6.84,22.8,0.53,0.6,0.02
78,combined,Gibbons,-87.96109237,42.07638237,8/6/21,0,0,treated,0,0.19,7.14,23.7,0.38,0.07,0.01
79,combined,Gibbons,-87.96120367,42.07570793,8/6/21,4,1,treated,0,0.19,7.3,23.3,0.27,0.25,0
80,combined,Gibbons,-87.96107445,42.07569713,8/6/21,0,0,treated,0,0.19,7.13,21.9,0.226,0.17,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,8/6/21,3,1,treated,0,0.19,6.83,21.1,0,0.12,0
82,combined,MayfairCarlyle,-87.96582388,42.0775284,8/6/21,0,0,treated,0,0.19,6.91,22,0.312,0.34,0.01
84,combined,MayfairCarlyle,-87.96835267,42.07911363,8/6/21,4,1,treated,0,0.19,6.92,22.1,0.37,0.05,0.01
